Station2,Sample Type,Parameter,Qualifier,ResultAvg,Units
J01-9131-1 (J01P28),Total,Lead,<,0.1,ug/L
J01-9007-1 (J02P05),Total,Lead,<,0.22499999999999998,ug/L
J01-9992-1 (J01P27),Dissolved,Lead,<,0.1,ug/L
J01-9131-1 (J01P28),Dissolved,Lead,<,0.1,ug/L
J01-9007-1 (J02P05),Dissolved,Lead,<,0.1,ug/L
J06-9079-1 (J06P03),Total,Lead,<,0.1,ug/L
J06-10011-1 (J06P01),Total,Lead,<,0.1,ug/L
J01-9082-2,Total,Lead,<,0.1,ug/L
J06-9079-1 (J06P03),Dissolved,Lead,<,0.1,ug/L
J06-10011-1 (J06P01),Dissolved,Lead,<,0.1,ug/L
J01-9082-2,Dissolved,Lead,<,0.1,ug/L
L01-726-5,Total,Lead,<,0.1,ug/L
L01-728-5 (L01-DP),Total,Lead,NA,0.15000000000000002,ug/L
K01-12159-2,Total,Lead,<,0.1,ug/L
K01-12159-3,Total,Lead,<,0.1,ug/L
L01-726-5,Dissolved,Lead,<,0.1,ug/L
L01-728-5 (L01-DP),Dissolved,Lead,<,0.1,ug/L
K01-12159-2,Dissolved,Lead,<,0.1,ug/L
K01-12159-3,Dissolved,Lead,<,0.1,ug/L
I01-11010-1,Total,Lead,<,0.1,ug/L
I00-11437-1,Total,Lead,<,0.1,ug/L
I01-11010-1,Dissolved,Lead,<,0.1,ug/L
I00-11437-1,Dissolved,Lead,<,0.1,ug/L
L02-246-1 (L11P01),Total,Lead,<,0.1,ug/L
L02-641-1,Total,Lead,<,0.1,ug/L
L02-641-2,Total,Lead,<,0.1,ug/L
L01-731-1 (L08TBN2),Total,Lead,NA,0.16999999999999998,ug/L
L02-166-3 (L02P26),Total,Lead,<,0.1,ug/L
L02-246-1 (L11P01),Dissolved,Lead,<,0.1,ug/L
L02-641-1,Dissolved,Lead,<,0.1,ug/L
L02-641-2,Dissolved,Lead,<,0.1,ug/L
L01-731-1 (L08TBN2),Dissolved,Lead,<,0.1,ug/L
L02-166-3 (L02P26),Dissolved,Lead,<,0.1,ug/L
L05-503-1,Total,Lead,<,0.1,ug/L
L01-724-4 (L01P03),Total,Lead,<,0.1,ug/L
L01-724-1 (L01S01),Total,Lead,<,0.1,ug/L
L05-503-1,Dissolved,Lead,<,0.1,ug/L
L01-724-4 (L01P03),Dissolved,Lead,<,0.1,ug/L
L01-724-1 (L01S01),Dissolved,Lead,<,0.1,ug/L
M01-042-1 (M01S01),Total,Lead,NA,0.505,ug/L
M02-032-1,Total,Lead,<,0.1,ug/L
SC1-2,Total,Lead,<,0.1,ug/L
M02-085-1 (M02P06),Total,Lead,<,0.1,ug/L
M02-085-2,Total,Lead,<,0.1,ug/L
M01-042-1 (M01S01),Dissolved,Lead,<,0.1,ug/L
M02-032-1,Dissolved,Lead,<,0.1,ug/L
SC1-2,Dissolved,Lead,<,0.1,ug/L
M02-085-1 (M02P06),Dissolved,Lead,<,0.1,ug/L
M02-085-2,Dissolved,Lead,<,0.1,ug/L
K01-12126-1 (K01S01),Total,Lead,NA,0.65,ug/L
K01-12126-1 (K01S01),Dissolved,Lead,<,0.1,ug/L
L04-266-5,Total,Lead,NA,0.16999999999999998,ug/L
J01-9224-1 (J01P24),Total,Lead,NA,0.515,ug/L
L05-049-1,Dissolved,Lead,NA,0.22999999999999998,ug/L
J01-9992-1 (J01P27),Total,Lead,NA,0.7000000000000001,ug/L
J01-9007-1 (J02P05),Total,Lead,NA,0.22499999999999998,ug/L
L01-728-5 (L01-DP),Total,Lead,<,0.15000000000000002,ug/L
L01-731-1 (L08TBN2),Total,Lead,<,0.16999999999999998,ug/L
M01-042-1 (M01S01),Total,Lead,<,0.505,ug/L
K01-12126-1 (K01S01),Total,Lead,<,0.65,ug/L
L04-672-1,Total,Magnesium,NA,125.5,mg/L
L04-266-5,Total,Magnesium,NA,93.44999999999999,mg/L
J01-10004-1 (J01P01),Total,Magnesium,NA,40.3,mg/L
L03-662-3 (L03P16),Total,Magnesium,NA,48.95,mg/L
L03-214-2 (L03P18),Total,Magnesium,NA,83.75,mg/L
L03-316-3 (L03P12),Total,Magnesium,NA,196.5,mg/L
L01-404-1,Total,Magnesium,NA,31.6,mg/L
L01-340-1,Total,Magnesium,NA,26.9,mg/L
L05-489-3,Total,Magnesium,NA,101.1,mg/L
L05-049-1,Total,Magnesium,NA,142,mg/L
L02-374-1 (L02P50),Total,Magnesium,NA,79,mg/L
L03-418-8,Total,Magnesium,NA,78.85,mg/L
K01-12177-1 (K01P07),Total,Magnesium,NA,108.4,mg/L
J03-9221-1 (J03P02),Total,Magnesium,NA,349,mg/L
J01-9224-1 (J01P24),Total,Magnesium,NA,97.69999999999999,mg/L
J01-9224-2 (J01P25),Total,Magnesium,NA,57.2,mg/L
J01-9992-1 (J01P27),Total,Magnesium,NA,120.5,mg/L
J01-9131-1 (J01P28),Total,Magnesium,NA,78.19999999999999,mg/L
J01-9007-1 (J02P05),Total,Magnesium,NA,73.25,mg/L
J06-9079-1 (J06P03),Total,Magnesium,NA,58.6,mg/L
J06-10011-1 (J06P01),Total,Magnesium,NA,92.15,mg/L
J01-9082-2,Total,Magnesium,NA,33.1,mg/L
L01-726-5,Total,Magnesium,NA,112.5,mg/L
L01-728-5 (L01-DP),Total,Magnesium,NA,54,mg/L
K01-12159-2,Total,Magnesium,NA,174,mg/L
K01-12159-3,Total,Magnesium,NA,169,mg/L
I01-11010-1,Total,Magnesium,NA,325.5,mg/L
I00-11437-1,Total,Magnesium,NA,507,mg/L
L02-246-1 (L11P01),Total,Magnesium,NA,42.9,mg/L
L02-641-1,Total,Magnesium,NA,31.15,mg/L
L02-641-2,Total,Magnesium,NA,31.849999999999998,mg/L
L01-731-1 (L08TBN2),Total,Magnesium,NA,73.35,mg/L
L02-166-3 (L02P26),Total,Magnesium,NA,47.8,mg/L
L05-503-1,Total,Magnesium,NA,101.1,mg/L
L01-724-4 (L01P03),Total,Magnesium,NA,87.85,mg/L
L01-724-1 (L01S01),Total,Magnesium,NA,182.5,mg/L
M01-042-1 (M01S01),Total,Magnesium,NA,299,mg/L
M02-032-1,Total,Magnesium,NA,87.75,mg/L
SC1-2,Total,Magnesium,NA,460,mg/L
M02-085-1 (M02P06),Total,Magnesium,NA,315.5,mg/L
M02-085-2,Total,Magnesium,NA,58.6,mg/L
K01-12126-1 (K01S01),Total,Magnesium,NA,171.5,mg/L
L04-672-1,Total,Malathion,<,2.5,ng/L
L04-266-5,Total,Malathion,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Malathion,<,2.5,ng/L
L03-662-3 (L03P16),Total,Malathion,<,2.5,ng/L
L03-214-2 (L03P18),Total,Malathion,<,25.35,ng/L
L03-316-3 (L03P12),Total,Malathion,<,2.5,ng/L
L01-404-1,Total,Malathion,<,2.5,ng/L
L01-340-1,Total,Malathion,<,2.5,ng/L
L05-489-3,Total,Malathion,<,2.5,ng/L
L05-049-1,Total,Malathion,<,2.5,ng/L
L02-374-1 (L02P50),Total,Malathion,<,2.5,ng/L
L03-418-8,Total,Malathion,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Malathion,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Malathion,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Malathion,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Malathion,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Malathion,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Malathion,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Malathion,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Malathion,<,2.5,ng/L
J01-9082-2,Total,Malathion,<,2.5,ng/L
L01-726-5,Total,Malathion,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Malathion,<,2.5,ng/L
K01-12159-2,Total,Malathion,<,2.5,ng/L
K01-12159-3,Total,Malathion,<,2.5,ng/L
I01-11010-1,Total,Malathion,<,2.5,ng/L
I00-11437-1,Total,Malathion,<,2.5,ng/L
L02-246-1 (L11P01),Total,Malathion,<,2.5,ng/L
L02-641-1,Total,Malathion,<,2.5,ng/L
L02-641-2,Total,Malathion,<,2.5,ng/L
L01-731-1 (L08TBN2),Total,Malathion,<,2.5,ng/L
L02-166-3 (L02P26),Total,Malathion,<,2.5,ng/L
L05-503-1,Total,Malathion,<,2.5,ng/L
L01-724-4 (L01P03),Total,Malathion,<,2.5,ng/L
L01-724-1 (L01S01),Total,Malathion,<,2.5,ng/L
M01-042-1 (M01S01),Total,Malathion,<,2.5,ng/L
M02-032-1,Total,Malathion,<,2.5,ng/L
SC1-2,Total,Malathion,<,2.5,ng/L
M02-085-1 (M02P06),Total,Malathion,<,2.5,ng/L
M02-085-2,Total,Malathion,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Malathion,<,2.5,ng/L
L03-214-2 (L03P18),Total,Malathion,NA,25.35,ng/L
J01-9224-2 (J01P25),Total,Malathion,<,2.5,ng/L
L04-672-1,Total,Manganese,NA,235,ug/L
L04-266-5,Total,Manganese,NA,820,ug/L
L04-672-1,Dissolved,Manganese,NA,220,ug/L
L04-266-5,Dissolved,Manganese,NA,770,ug/L
J01-10004-1 (J01P01),Total,Manganese,NA,115,ug/L
J01-10004-1 (J01P01),Dissolved,Manganese,NA,62.5,ug/L
L03-662-3 (L03P16),Total,Manganese,NA,77,ug/L
L03-214-2 (L03P18),Total,Manganese,NA,270,ug/L
L03-316-3 (L03P12),Total,Manganese,NA,345,ug/L
L03-662-3 (L03P16),Dissolved,Manganese,NA,61.5,ug/L
L03-214-2 (L03P18),Dissolved,Manganese,NA,260,ug/L
L03-316-3 (L03P12),Dissolved,Manganese,NA,345,ug/L
L01-404-1,Total,Manganese,NA,54,ug/L
L01-340-1,Total,Manganese,NA,9.95,ug/L
L05-489-3,Total,Manganese,NA,96.5,ug/L
L05-049-1,Total,Manganese,NA,238,ug/L
L02-374-1 (L02P50),Total,Manganese,NA,59.5,ug/L
L01-404-1,Dissolved,Manganese,NA,30.5,ug/L
L01-340-1,Dissolved,Manganese,NA,5.449999999999999,ug/L
L05-489-3,Dissolved,Manganese,NA,57.5,ug/L
L05-049-1,Dissolved,Manganese,NA,236.5,ug/L
L02-374-1 (L02P50),Dissolved,Manganese,NA,51.5,ug/L
L03-418-8,Total,Manganese,NA,25.5,ug/L
K01-12177-1 (K01P07),Total,Manganese,NA,15.35,ug/L
J03-9221-1 (J03P02),Total,Manganese,NA,1200,ug/L
J01-9224-1 (J01P24),Total,Manganese,NA,600,ug/L
J01-9224-2 (J01P25),Total,Manganese,NA,205,ug/L
L03-418-8,Dissolved,Manganese,NA,12.5,ug/L
K01-12177-1 (K01P07),Dissolved,Manganese,NA,9.65,ug/L
J03-9221-1 (J03P02),Dissolved,Manganese,NA,1195,ug/L
J01-9224-1 (J01P24),Dissolved,Manganese,NA,150,ug/L
J01-9224-2 (J01P25),Dissolved,Manganese,NA,180,ug/L
J01-9992-1 (J01P27),Total,Manganese,NA,37.5,ug/L
J01-9131-1 (J01P28),Total,Manganese,NA,18,ug/L
J01-9007-1 (J02P05),Total,Manganese,NA,22,ug/L
J01-9992-1 (J01P27),Dissolved,Manganese,NA,24,ug/L
J01-9131-1 (J01P28),Dissolved,Manganese,NA,13,ug/L
J01-9007-1 (J02P05),Dissolved,Manganese,NA,13.5,ug/L
J06-9079-1 (J06P03),Total,Manganese,NA,12.3,ug/L
J06-10011-1 (J06P01),Total,Manganese,NA,380,ug/L
J01-9082-2,Total,Manganese,NA,38.5,ug/L
J06-9079-1 (J06P03),Dissolved,Manganese,NA,7.2,ug/L
J06-10011-1 (J06P01),Dissolved,Manganese,NA,375,ug/L
J01-9082-2,Dissolved,Manganese,NA,31,ug/L
L01-726-5,Total,Manganese,NA,7.45,ug/L
L01-728-5 (L01-DP),Total,Manganese,NA,12.5,ug/L
K01-12159-2,Total,Manganese,NA,1400,ug/L
K01-12159-3,Total,Manganese,NA,7.15,ug/L
L01-726-5,Dissolved,Manganese,NA,8.1,ug/L
L01-728-5 (L01-DP),Dissolved,Manganese,NA,8.2,ug/L
K01-12159-2,Dissolved,Manganese,NA,1400,ug/L
K01-12159-3,Dissolved,Manganese,NA,7.2,ug/L
I01-11010-1,Total,Manganese,NA,109,ug/L
I00-11437-1,Total,Manganese,NA,98,ug/L
I01-11010-1,Dissolved,Manganese,NA,85,ug/L
I00-11437-1,Dissolved,Manganese,NA,90,ug/L
L02-246-1 (L11P01),Total,Manganese,NA,10.75,ug/L
L02-641-1,Total,Manganese,NA,8.55,ug/L
L02-641-2,Total,Manganese,NA,12.5,ug/L
L01-731-1 (L08TBN2),Total,Manganese,NA,855,ug/L
L02-166-3 (L02P26),Total,Manganese,NA,48.5,ug/L
L02-246-1 (L11P01),Dissolved,Manganese,NA,8.15,ug/L
L02-641-1,Dissolved,Manganese,NA,9.95,ug/L
L02-641-2,Dissolved,Manganese,NA,5,ug/L
L01-731-1 (L08TBN2),Dissolved,Manganese,NA,730,ug/L
L02-166-3 (L02P26),Dissolved,Manganese,NA,29,ug/L
L05-503-1,Total,Manganese,NA,120,ug/L
L01-724-4 (L01P03),Total,Manganese,NA,4,ug/L
L01-724-1 (L01S01),Total,Manganese,NA,16.7,ug/L
L05-503-1,Dissolved,Manganese,NA,105.5,ug/L
L01-724-4 (L01P03),Dissolved,Manganese,NA,2.8499999999999996,ug/L
L01-724-1 (L01S01),Dissolved,Manganese,NA,7.8,ug/L
M01-042-1 (M01S01),Total,Manganese,NA,1250,ug/L
M02-032-1,Total,Manganese,NA,140,ug/L
SC1-2,Total,Manganese,NA,420,ug/L
M02-085-1 (M02P06),Total,Manganese,NA,3100,ug/L
M02-085-2,Total,Manganese,NA,113,ug/L
M01-042-1 (M01S01),Dissolved,Manganese,NA,1300,ug/L
M02-032-1,Dissolved,Manganese,NA,109.5,ug/L
SC1-2,Dissolved,Manganese,NA,410,ug/L
M02-085-1 (M02P06),Dissolved,Manganese,NA,3050,ug/L
M02-085-2,Dissolved,Manganese,NA,98.5,ug/L
K01-12126-1 (K01S01),Total,Manganese,NA,340,ug/L
K01-12126-1 (K01S01),Dissolved,Manganese,NA,270,ug/L
L04-672-1,Total,MBAS,NA,0.048,mg/L
L04-266-5,Total,MBAS,NA,0.054,mg/L
J01-10004-1 (J01P01),Total,MBAS,NA,0.06,mg/L
L03-662-3 (L03P16),Total,MBAS,NA,0.164,mg/L
L03-214-2 (L03P18),Total,MBAS,NA,0.1545,mg/L
L03-316-3 (L03P12),Total,MBAS,NA,0.15,mg/L
L01-404-1,Total,MBAS,<,0.025,mg/L
L01-340-1,Total,MBAS,NA,0.066,mg/L
L05-489-3,Total,MBAS,NA,0.11499999999999999,mg/L
L05-049-1,Total,MBAS,NA,0.0875,mg/L
L02-374-1 (L02P50),Total,MBAS,NA,0.077,mg/L
L03-418-8,Total,MBAS,NA,0.075,mg/L
K01-12177-1 (K01P07),Total,MBAS,NA,0.055,mg/L
J03-9221-1 (J03P02),Total,MBAS,NA,0.081,mg/L
J01-9224-1 (J01P24),Total,MBAS,<,0.025,mg/L
J01-9224-2 (J01P25),Total,MBAS,<,0.025,mg/L
J01-9992-1 (J01P27),Total,MBAS,<,0.041999999999999996,mg/L
J01-9131-1 (J01P28),Total,MBAS,NA,0.096,mg/L
J01-9007-1 (J02P05),Total,MBAS,NA,0.12000000000000001,mg/L
J06-9079-1 (J06P03),Total,MBAS,<,0.025,mg/L
J06-10011-1 (J06P01),Total,MBAS,NA,0.16999999999999998,mg/L
J01-9082-2,Total,MBAS,<,0.025,mg/L
L01-726-5,Total,MBAS,<,0.0455,mg/L
L01-728-5 (L01-DP),Total,MBAS,NA,0.109,mg/L
K01-12159-2,Total,MBAS,NA,0.13,mg/L
K01-12159-3,Total,MBAS,NA,0.22399999999999998,mg/L
I01-11010-1,Total,MBAS,NA,0.077,mg/L
I00-11437-1,Total,MBAS,NA,0.105,mg/L
L02-246-1 (L11P01),Total,MBAS,NA,0.0615,mg/L
L02-641-1,Total,MBAS,NA,0.0665,mg/L
L02-641-2,Total,MBAS,NA,0.0795,mg/L
L01-731-1 (L08TBN2),Total,MBAS,NA,0.078,mg/L
L02-166-3 (L02P26),Total,MBAS,NA,0.0665,mg/L
L05-503-1,Total,MBAS,NA,0.075,mg/L
L01-724-4 (L01P03),Total,MBAS,NA,0.0455,mg/L
L01-724-1 (L01S01),Total,MBAS,NA,0.0965,mg/L
M01-042-1 (M01S01),Total,MBAS,NA,0.067,mg/L
M02-032-1,Total,MBAS,NA,0.07500000000000001,mg/L
SC1-2,Total,MBAS,NA,0.11950000000000001,mg/L
M02-085-1 (M02P06),Total,MBAS,NA,0.175,mg/L
M02-085-2,Total,MBAS,NA,0.07200000000000001,mg/L
K01-12126-1 (K01S01),Total,MBAS,NA,0.125,mg/L
J01-10004-1 (J01P01),Total,MBAS,<,0.06,mg/L
L04-672-1,Total,MBAS,<,0.048,mg/L
J01-9992-1 (J01P27),Total,MBAS,NA,0.041999999999999996,mg/L
L01-726-5,Total,MBAS,NA,0.0455,mg/L
L01-724-4 (L01P03),Total,MBAS,<,0.0455,mg/L
L04-672-1,Total,Mercury,<,0.025,ug/L
L04-266-5,Total,Mercury,<,0.025,ug/L
L04-672-1,Dissolved,Mercury,<,0.025,ug/L
L04-266-5,Dissolved,Mercury,<,0.025,ug/L
J01-10004-1 (J01P01),Total,Mercury,<,0.025,ug/L
J01-10004-1 (J01P01),Dissolved,Mercury,<,0.025,ug/L
L03-662-3 (L03P16),Total,Mercury,<,0.025,ug/L
L03-214-2 (L03P18),Total,Mercury,<,0.025,ug/L
L03-316-3 (L03P12),Total,Mercury,<,0.025,ug/L
L03-662-3 (L03P16),Dissolved,Mercury,<,0.025,ug/L
L03-214-2 (L03P18),Dissolved,Mercury,<,0.025,ug/L
L03-316-3 (L03P12),Dissolved,Mercury,<,0.025,ug/L
L01-404-1,Total,Mercury,<,0.025,ug/L
L01-340-1,Total,Mercury,<,0.025,ug/L
L05-489-3,Total,Mercury,<,0.025,ug/L
L05-049-1,Total,Mercury,<,0.025,ug/L
L02-374-1 (L02P50),Total,Mercury,<,0.025,ug/L
L01-404-1,Dissolved,Mercury,<,0.025,ug/L
L01-340-1,Dissolved,Mercury,<,0.025,ug/L
L05-489-3,Dissolved,Mercury,<,0.025,ug/L
L05-049-1,Dissolved,Mercury,<,0.025,ug/L
L02-374-1 (L02P50),Dissolved,Mercury,<,0.025,ug/L
L03-418-8,Total,Mercury,<,0.025,ug/L
K01-12177-1 (K01P07),Total,Mercury,<,0.025,ug/L
J03-9221-1 (J03P02),Total,Mercury,<,0.025,ug/L
J01-9224-1 (J01P24),Total,Mercury,<,0.025,ug/L
J01-9224-2 (J01P25),Total,Mercury,<,0.025,ug/L
L03-418-8,Dissolved,Mercury,<,0.025,ug/L
K01-12177-1 (K01P07),Dissolved,Mercury,<,0.025,ug/L
J03-9221-1 (J03P02),Dissolved,Mercury,<,0.025,ug/L
J01-9224-1 (J01P24),Dissolved,Mercury,<,0.025,ug/L
J01-9224-2 (J01P25),Dissolved,Mercury,<,0.025,ug/L
J01-9992-1 (J01P27),Total,Mercury,NA,0.1065,ug/L
J01-9131-1 (J01P28),Total,Mercury,<,0.025,ug/L
J01-9007-1 (J02P05),Total,Mercury,<,0.025,ug/L
J01-9992-1 (J01P27),Dissolved,Mercury,<,0.025,ug/L
J01-9131-1 (J01P28),Dissolved,Mercury,<,0.025,ug/L
J01-9007-1 (J02P05),Dissolved,Mercury,<,0.025,ug/L
J06-9079-1 (J06P03),Total,Mercury,<,0.025,ug/L
J06-10011-1 (J06P01),Total,Mercury,<,0.025,ug/L
J01-9082-2,Total,Mercury,<,0.025,ug/L
J06-9079-1 (J06P03),Dissolved,Mercury,<,0.025,ug/L
J06-10011-1 (J06P01),Dissolved,Mercury,<,0.025,ug/L
J01-9082-2,Dissolved,Mercury,<,0.025,ug/L
L01-726-5,Total,Mercury,<,0.025,ug/L
L01-728-5 (L01-DP),Total,Mercury,<,0.025,ug/L
K01-12159-2,Total,Mercury,<,0.025,ug/L
K01-12159-3,Total,Mercury,<,0.025,ug/L
L01-726-5,Dissolved,Mercury,<,0.025,ug/L
L01-728-5 (L01-DP),Dissolved,Mercury,<,0.025,ug/L
K01-12159-2,Dissolved,Mercury,<,0.025,ug/L
K01-12159-3,Dissolved,Mercury,<,0.025,ug/L
I01-11010-1,Total,Mercury,<,0.025,ug/L
I00-11437-1,Total,Mercury,<,0.037500000000000006,ug/L
I01-11010-1,Dissolved,Mercury,<,0.025,ug/L
I00-11437-1,Dissolved,Mercury,<,0.025,ug/L
L02-246-1 (L11P01),Total,Mercury,<,0.025,ug/L
L02-641-1,Total,Mercury,<,0.025,ug/L
L02-641-2,Total,Mercury,<,0.025,ug/L
L01-731-1 (L08TBN2),Total,Mercury,<,0.025,ug/L
L02-166-3 (L02P26),Total,Mercury,<,0.025,ug/L
L02-246-1 (L11P01),Dissolved,Mercury,<,0.025,ug/L
L02-641-1,Dissolved,Mercury,<,0.025,ug/L
L02-641-2,Dissolved,Mercury,<,0.025,ug/L
L01-731-1 (L08TBN2),Dissolved,Mercury,<,0.025,ug/L
L02-166-3 (L02P26),Dissolved,Mercury,<,0.025,ug/L
L05-503-1,Total,Mercury,<,0.025,ug/L
L01-724-4 (L01P03),Total,Mercury,<,0.025,ug/L
L01-724-1 (L01S01),Total,Mercury,<,0.025,ug/L
L05-503-1,Dissolved,Mercury,<,0.025,ug/L
L01-724-4 (L01P03),Dissolved,Mercury,<,0.025,ug/L
L01-724-1 (L01S01),Dissolved,Mercury,<,0.025,ug/L
M01-042-1 (M01S01),Total,Mercury,<,0.025,ug/L
M02-032-1,Total,Mercury,<,0.025,ug/L
SC1-2,Total,Mercury,<,0.025,ug/L
M02-085-1 (M02P06),Total,Mercury,<,0.025,ug/L
M02-085-2,Total,Mercury,<,0.025,ug/L
M01-042-1 (M01S01),Dissolved,Mercury,<,0.025,ug/L
M02-032-1,Dissolved,Mercury,<,0.025,ug/L
SC1-2,Dissolved,Mercury,<,0.025,ug/L
M02-085-1 (M02P06),Dissolved,Mercury,<,0.025,ug/L
M02-085-2,Dissolved,Mercury,<,0.025,ug/L
K01-12126-1 (K01S01),Total,Mercury,<,0.025,ug/L
K01-12126-1 (K01S01),Dissolved,Mercury,<,0.025,ug/L
I00-11437-1,Total,Mercury,NA,0.037500000000000006,ug/L
L04-672-1,Total,Merphos,<,1,ng/L
L04-266-5,Total,Merphos,<,1,ng/L
J01-10004-1 (J01P01),Total,Merphos,<,1,ng/L
L03-662-3 (L03P16),Total,Merphos,<,21.8,ng/L
L03-214-2 (L03P18),Total,Merphos,<,28.35,ng/L
L03-316-3 (L03P12),Total,Merphos,<,1,ng/L
L01-404-1,Total,Merphos,<,1,ng/L
L01-340-1,Total,Merphos,<,11.7,ng/L
L05-489-3,Total,Merphos,<,1,ng/L
L05-049-1,Total,Merphos,<,9.65,ng/L
L02-374-1 (L02P50),Total,Merphos,<,12.8,ng/L
L03-418-8,Total,Merphos,<,14.8,ng/L
K01-12177-1 (K01P07),Total,Merphos,<,17.3,ng/L
J03-9221-1 (J03P02),Total,Merphos,<,1,ng/L
J01-9224-1 (J01P24),Total,Merphos,<,1,ng/L
J01-9224-2 (J01P25),Total,Merphos,<,1,ng/L
J01-9992-1 (J01P27),Total,Merphos,<,1,ng/L
J01-9131-1 (J01P28),Total,Merphos,<,1,ng/L
J01-9007-1 (J02P05),Total,Merphos,<,1,ng/L
J06-9079-1 (J06P03),Total,Merphos,<,7.6,ng/L
J06-10011-1 (J06P01),Total,Merphos,<,14.4,ng/L
J01-9082-2,Total,Merphos,<,1,ng/L
L01-726-5,Total,Merphos,<,1,ng/L
L01-728-5 (L01-DP),Total,Merphos,<,1,ng/L
K01-12159-2,Total,Merphos,<,7.55,ng/L
K01-12159-3,Total,Merphos,<,1,ng/L
I01-11010-1,Total,Merphos,<,1,ng/L
I00-11437-1,Total,Merphos,<,1,ng/L
L02-246-1 (L11P01),Total,Merphos,<,1,ng/L
L02-641-1,Total,Merphos,<,9.4,ng/L
L02-641-2,Total,Merphos,<,16.25,ng/L
L01-731-1 (L08TBN2),Total,Merphos,<,1,ng/L
L02-166-3 (L02P26),Total,Merphos,<,1,ng/L
L05-503-1,Total,Merphos,<,1,ng/L
L01-724-4 (L01P03),Total,Merphos,<,1,ng/L
L01-724-1 (L01S01),Total,Merphos,NA,20.39,ng/L
M01-042-1 (M01S01),Total,Merphos,NA,20.8,ng/L
M02-032-1,Total,Merphos,<,6.25,ng/L
SC1-2,Total,Merphos,<,1,ng/L
M02-085-1 (M02P06),Total,Merphos,<,1,ng/L
M02-085-2,Total,Merphos,<,3.935,ng/L
K01-12126-1 (K01S01),Total,Merphos,NA,7.5,ng/L
L03-662-3 (L03P16),Total,Merphos,NA,21.8,ng/L
L03-214-2 (L03P18),Total,Merphos,NA,28.35,ng/L
L03-418-8,Total,Merphos,NA,14.8,ng/L
K01-12177-1 (K01P07),Total,Merphos,NA,17.3,ng/L
L01-340-1,Total,Merphos,NA,11.7,ng/L
L05-049-1,Total,Merphos,NA,9.65,ng/L
L02-374-1 (L02P50),Total,Merphos,NA,12.8,ng/L
J06-9079-1 (J06P03),Total,Merphos,NA,7.6,ng/L
J06-10011-1 (J06P01),Total,Merphos,NA,14.4,ng/L
K01-12159-2,Total,Merphos,NA,7.55,ng/L
L02-641-1,Total,Merphos,NA,9.4,ng/L
L02-641-2,Total,Merphos,NA,16.25,ng/L
M01-042-1 (M01S01),Total,Merphos,<,20.8,ng/L
M02-032-1,Total,Merphos,NA,6.25,ng/L
M02-085-2,Total,Merphos,NA,3.935,ng/L
K01-12126-1 (K01S01),Total,Merphos,<,7.5,ng/L
L04-672-1,Total,Methoxychlor,<,2.5,ng/L
L04-266-5,Total,Methoxychlor,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Methoxychlor,<,2.5,ng/L
L03-662-3 (L03P16),Total,Methoxychlor,<,2.5,ng/L
L03-214-2 (L03P18),Total,Methoxychlor,<,2.5,ng/L
L03-316-3 (L03P12),Total,Methoxychlor,<,2.5,ng/L
L01-404-1,Total,Methoxychlor,<,2.5,ng/L
L01-340-1,Total,Methoxychlor,<,2.5,ng/L
L05-489-3,Total,Methoxychlor,<,2.5,ng/L
L05-049-1,Total,Methoxychlor,<,2.5,ng/L
L02-374-1 (L02P50),Total,Methoxychlor,<,2.5,ng/L
L03-418-8,Total,Methoxychlor,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Methoxychlor,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Methoxychlor,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Methoxychlor,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Methoxychlor,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Methoxychlor,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Methoxychlor,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Methoxychlor,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Methoxychlor,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Methoxychlor,<,2.5,ng/L
J01-9082-2,Total,Methoxychlor,<,2.5,ng/L
L01-726-5,Total,Methoxychlor,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Methoxychlor,<,2.5,ng/L
K01-12159-2,Total,Methoxychlor,<,2.5,ng/L
K01-12159-3,Total,Methoxychlor,<,2.5,ng/L
I01-11010-1,Total,Methoxychlor,<,2.5,ng/L
I00-11437-1,Total,Methoxychlor,<,2.5,ng/L
L02-246-1 (L11P01),Total,Methoxychlor,<,2.5,ng/L
L02-641-1,Total,Methoxychlor,<,2.5,ng/L
L02-641-2,Total,Methoxychlor,<,2.5,ng/L
